estimator_study_id,source_study_id,study_id,domain,cipher,round,k,seed,control_type,n_samples_total,pca_components,explained_variance_sum,projection_id,sample_selection_hash,pair_shuffle_k1_identical,mmd2,mmd_permutation_p,mmd_permutation_null_median,mmd_permutation_null_q95,mmd_control_null_median,mmd_excess_null,mmd_kernel,mmd_bandwidth,mmd_bandwidth_scope,mmd_samples_per_distribution,source_config_hash,estimator_protocol_hash,estimator_job_hash,status
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,4,201,D1_vs_D1,10000,16,0.03326902166008949,9503d9f2acf89776edb1d702faf3237ffaa89514887f44e2bad741d47682f94d,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.005026183556765318,0.7,0.005583133548498154,0.008125873375684023,0.006420365301892161,-0.0013941817451268435,rbf,3.4895849227905273,shared_main_reference,100,043d77f92f9b43bf687e48c4e3927cf0a385e0c889f8ceb76bc94f2f94cd1b58,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,28b42567801a1a1b4dc243e8db24b495684c45e82d19d641c7415e90318c124a,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,4,201,pair_shuffled,10000,16,0.03326902166008949,9503d9f2acf89776edb1d702faf3237ffaa89514887f44e2bad741d47682f94d,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.015361202880740166,0.05,0.006843816488981247,0.011133495811372992,0.006420365301892161,0.008940837578848004,rbf,3.4895849227905273,shared_main_reference,100,043d77f92f9b43bf687e48c4e3927cf0a385e0c889f8ceb76bc94f2f94cd1b58,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,28b42567801a1a1b4dc243e8db24b495684c45e82d19d641c7415e90318c124a,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,4,202,D0_vs_D0,10000,16,0.03342122212052345,912833222b4a9e84a3f419cd6e58f30fac1c298263b3a3e9ab7ed21007bdc8e8,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.004958698526024818,0.4,0.004105526953935623,0.006718714023008942,0.004761556163430214,0.0001971423625946045,rbf,3.500972270965576,shared_main_reference,100,9db2b268819e0bf09b59656969fd8024bfa020767a58b995885b4da0c4127c61,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,0bead40c0000615fe9ad1f640dfc8627898a7068a5100419ca106a5a88afda95,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,4,202,D1_vs_D0,10000,16,0.03342122212052345,912833222b4a9e84a3f419cd6e58f30fac1c298263b3a3e9ab7ed21007bdc8e8,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.02247895672917366,0.05,0.0069507937878370285,0.011038935184478757,0.004761556163430214,0.017717400565743446,rbf,3.500972270965576,shared_main_reference,100,9db2b268819e0bf09b59656969fd8024bfa020767a58b995885b4da0c4127c61,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,0bead40c0000615fe9ad1f640dfc8627898a7068a5100419ca106a5a88afda95,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,4,202,D1_vs_D1,10000,16,0.03342122212052345,912833222b4a9e84a3f419cd6e58f30fac1c298263b3a3e9ab7ed21007bdc8e8,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.0045644138008356094,0.8,0.005970393307507038,0.00947621539235115,0.004761556163430214,-0.0001971423625946045,rbf,3.500972270965576,shared_main_reference,100,9db2b268819e0bf09b59656969fd8024bfa020767a58b995885b4da0c4127c61,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,0bead40c0000615fe9ad1f640dfc8627898a7068a5100419ca106a5a88afda95,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,4,202,pair_shuffled,10000,16,0.03342122212052345,912833222b4a9e84a3f419cd6e58f30fac1c298263b3a3e9ab7ed21007bdc8e8,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.01513754390180111,0.05,0.006995237432420254,0.009963706322014331,0.004761556163430214,0.010375987738370895,rbf,3.500972270965576,shared_main_reference,100,9db2b268819e0bf09b59656969fd8024bfa020767a58b995885b4da0c4127c61,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,0bead40c0000615fe9ad1f640dfc8627898a7068a5100419ca106a5a88afda95,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,4,203,D0_vs_D0,10000,16,0.03334477171301842,3c17fcddc6d9801b71707f45e978c837d6c923e8f498fd9c928c02a2be760f2a,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.004929662682116032,0.7,0.006141142453998327,0.00870838351547718,0.005540279438719153,-0.0006106167566031218,rbf,3.4949491024017334,shared_main_reference,100,d13e0b835a0751cf938cda531693cc2f8d6428dc10f7bc996ae7f5297288d2b9,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,4102dc11531f370b2ce4d743a0af6cfaec2a380ca5d29035df70513368ce0575,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,4,203,D1_vs_D0,10000,16,0.03334477171301842,3c17fcddc6d9801b71707f45e978c837d6c923e8f498fd9c928c02a2be760f2a,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.0135941868647933,0.1,0.008597814477980137,0.013844622112810604,0.005540279438719153,0.008053907426074147,rbf,3.4949491024017334,shared_main_reference,100,d13e0b835a0751cf938cda531693cc2f8d6428dc10f7bc996ae7f5297288d2b9,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,4102dc11531f370b2ce4d743a0af6cfaec2a380ca5d29035df70513368ce0575,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,4,203,D1_vs_D1,10000,16,0.03334477171301842,3c17fcddc6d9801b71707f45e978c837d6c923e8f498fd9c928c02a2be760f2a,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.006150896195322275,0.35,0.005804240703582764,0.008161361142992972,0.005540279438719153,0.0006106167566031218,rbf,3.4949491024017334,shared_main_reference,100,d13e0b835a0751cf938cda531693cc2f8d6428dc10f7bc996ae7f5297288d2b9,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,4102dc11531f370b2ce4d743a0af6cfaec2a380ca5d29035df70513368ce0575,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,4,203,pair_shuffled,10000,16,0.03334477171301842,3c17fcddc6d9801b71707f45e978c837d6c923e8f498fd9c928c02a2be760f2a,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.017710819840431213,0.05,0.007276840507984161,0.009561858978122473,0.005540279438719153,0.01217054040171206,rbf,3.4949491024017334,shared_main_reference,100,d13e0b835a0751cf938cda531693cc2f8d6428dc10f7bc996ae7f5297288d2b9,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,4102dc11531f370b2ce4d743a0af6cfaec2a380ca5d29035df70513368ce0575,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,201,D0_vs_D0,10000,16,0.01874380372464657,9dc4e4ea3100682e38e3a71493da20e138c9d5fa04a437fa3337555bbb86908e,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.006279474589973688,0.3,0.004357933532446623,0.008180283103138203,0.005654212320223451,0.0006252622697502375,rbf,3.7084450721740723,shared_main_reference,100,ef39b9ed0d82681797ff84b00a0b239f2269413979cf68efc85905c34ae5393c,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,2eae4af7a2da7be46829398aefb2f56abebc227b2b474f87d7f985b4462e9c5f,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,201,D1_vs_D0,10000,16,0.01874380372464657,9dc4e4ea3100682e38e3a71493da20e138c9d5fa04a437fa3337555bbb86908e,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.008695377968251705,0.4,0.008273229002952576,0.010433068592101335,0.005654212320223451,0.0030411656480282545,rbf,3.7084450721740723,shared_main_reference,100,ef39b9ed0d82681797ff84b00a0b239f2269413979cf68efc85905c34ae5393c,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,2eae4af7a2da7be46829398aefb2f56abebc227b2b474f87d7f985b4462e9c5f,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,201,D1_vs_D1,10000,16,0.01874380372464657,9dc4e4ea3100682e38e3a71493da20e138c9d5fa04a437fa3337555bbb86908e,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.005028950050473213,0.35,0.004214521497488022,0.007149466779083011,0.005654212320223451,-0.0006252622697502375,rbf,3.7084450721740723,shared_main_reference,100,ef39b9ed0d82681797ff84b00a0b239f2269413979cf68efc85905c34ae5393c,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,2eae4af7a2da7be46829398aefb2f56abebc227b2b474f87d7f985b4462e9c5f,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,201,pair_shuffled,10000,16,0.01874380372464657,9dc4e4ea3100682e38e3a71493da20e138c9d5fa04a437fa3337555bbb86908e,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.018328450620174408,0.05,0.006326871924102306,0.008593158237636088,0.005654212320223451,0.012674238299950957,rbf,3.7084450721740723,shared_main_reference,100,ef39b9ed0d82681797ff84b00a0b239f2269413979cf68efc85905c34ae5393c,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,2eae4af7a2da7be46829398aefb2f56abebc227b2b474f87d7f985b4462e9c5f,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,202,D0_vs_D0,10000,16,0.01876961626112461,7c2c85532e4fcfc6b89e3e70c28d485ce9450b9afebf937d61abdf3b4a48cafd,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.008840388618409634,0.1,0.0049615055322647095,0.007753098476678129,0.006864052498713136,0.001976336119696498,rbf,3.751526355743408,shared_main_reference,100,7f8448c89a6dba77d8e91125cdcb20b3f201829811067b0f2786a3d08bbe8196,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,b8f5ff5a6ee0e7b3d718e30ef1434001fd50800f0236ddbf63acba37a56c0e41,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,202,D1_vs_D0,10000,16,0.01876961626112461,7c2c85532e4fcfc6b89e3e70c28d485ce9450b9afebf937d61abdf3b4a48cafd,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.01584993489086628,0.05,0.007940759882330894,0.010558286402374504,0.006864052498713136,0.008985882392153144,rbf,3.751526355743408,shared_main_reference,100,7f8448c89a6dba77d8e91125cdcb20b3f201829811067b0f2786a3d08bbe8196,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,b8f5ff5a6ee0e7b3d718e30ef1434001fd50800f0236ddbf63acba37a56c0e41,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,202,D1_vs_D1,10000,16,0.01876961626112461,7c2c85532e4fcfc6b89e3e70c28d485ce9450b9afebf937d61abdf3b4a48cafd,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.004887716379016638,0.35,0.004519307054579258,0.006554143968969582,0.006864052498713136,-0.001976336119696498,rbf,3.751526355743408,shared_main_reference,100,7f8448c89a6dba77d8e91125cdcb20b3f201829811067b0f2786a3d08bbe8196,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,b8f5ff5a6ee0e7b3d718e30ef1434001fd50800f0236ddbf63acba37a56c0e41,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,202,pair_shuffled,10000,16,0.01876961626112461,7c2c85532e4fcfc6b89e3e70c28d485ce9450b9afebf937d61abdf3b4a48cafd,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.023404736071825027,0.05,0.006110912188887596,0.00991071313619613,0.006864052498713136,0.016540683573111892,rbf,3.751526355743408,shared_main_reference,100,7f8448c89a6dba77d8e91125cdcb20b3f201829811067b0f2786a3d08bbe8196,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,b8f5ff5a6ee0e7b3d718e30ef1434001fd50800f0236ddbf63acba37a56c0e41,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,203,D0_vs_D0,10000,16,0.01869707740843296,9b16adade89370a14f902d93f29d61155f9a3552b4b920201d40f5c09b1c3d11,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.005708007607609034,0.45,0.00532897561788559,0.007433977304026483,0.004207090940326452,0.0015009166672825813,rbf,3.7552342414855957,shared_main_reference,100,a064eef058ebbdd0c3829fd9bd20525f730f22d3b1c939bf1071854dddeeb981,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,c27b78a0db405036fff89f8d7c52a4e49695835158664ae4240d4048912dac6e,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,203,D1_vs_D0,10000,16,0.01869707740843296,9b16adade89370a14f902d93f29d61155f9a3552b4b920201d40f5c09b1c3d11,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.019705303013324738,0.05,0.007112186402082443,0.011165315937250848,0.004207090940326452,0.015498212072998285,rbf,3.7552342414855957,shared_main_reference,100,a064eef058ebbdd0c3829fd9bd20525f730f22d3b1c939bf1071854dddeeb981,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,c27b78a0db405036fff89f8d7c52a4e49695835158664ae4240d4048912dac6e,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,203,D1_vs_D1,10000,16,0.01869707740843296,9b16adade89370a14f902d93f29d61155f9a3552b4b920201d40f5c09b1c3d11,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.002706174273043871,0.95,0.005185474641621113,0.007914181239902972,0.004207090940326452,-0.0015009166672825813,rbf,3.7552342414855957,shared_main_reference,100,a064eef058ebbdd0c3829fd9bd20525f730f22d3b1c939bf1071854dddeeb981,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,c27b78a0db405036fff89f8d7c52a4e49695835158664ae4240d4048912dac6e,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,8,203,pair_shuffled,10000,16,0.01869707740843296,9b16adade89370a14f902d93f29d61155f9a3552b4b920201d40f5c09b1c3d11,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.018707163631916046,0.05,0.00569532485678792,0.007909571938216686,0.004207090940326452,0.014500072691589594,rbf,3.7552342414855957,shared_main_reference,100,a064eef058ebbdd0c3829fd9bd20525f730f22d3b1c939bf1071854dddeeb981,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,c27b78a0db405036fff89f8d7c52a4e49695835158664ae4240d4048912dac6e,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,201,D0_vs_D0,10000,16,0.011678142473101616,00f7e1acd6c6c66a7babc3f67cf07c915892544f9fad604cd4ee723a48cdb8ce,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.005057569593191147,0.15,0.003687526099383831,0.005299886316061015,0.0046837294939905405,0.00037384009920060635,rbf,4.1741132736206055,shared_main_reference,100,51231667276b9bf24aa174d7bc5e4fc55bbf50581c51840b67609ee1241d3520,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,9163bb449bb6d0b6b06ff0f51df3fb274d78d7a6b6a69963fd8403f17e2b518b,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,201,D1_vs_D0,10000,16,0.011678142473101616,00f7e1acd6c6c66a7babc3f67cf07c915892544f9fad604cd4ee723a48cdb8ce,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.021790452301502228,0.05,0.007677278947085142,0.010287298075854774,0.0046837294939905405,0.017106722807511687,rbf,4.1741132736206055,shared_main_reference,100,51231667276b9bf24aa174d7bc5e4fc55bbf50581c51840b67609ee1241d3520,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,9163bb449bb6d0b6b06ff0f51df3fb274d78d7a6b6a69963fd8403f17e2b518b,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,201,D1_vs_D1,10000,16,0.011678142473101616,00f7e1acd6c6c66a7babc3f67cf07c915892544f9fad604cd4ee723a48cdb8ce,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.004309889394789934,0.35,0.003707326715812087,0.004863124573603271,0.0046837294939905405,-0.00037384009920060635,rbf,4.1741132736206055,shared_main_reference,100,51231667276b9bf24aa174d7bc5e4fc55bbf50581c51840b67609ee1241d3520,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,9163bb449bb6d0b6b06ff0f51df3fb274d78d7a6b6a69963fd8403f17e2b518b,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,201,pair_shuffled,10000,16,0.011678142473101616,00f7e1acd6c6c66a7babc3f67cf07c915892544f9fad604cd4ee723a48cdb8ce,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.03464720398187637,0.05,0.006182451732456684,0.007858042325824498,0.0046837294939905405,0.029963474487885833,rbf,4.1741132736206055,shared_main_reference,100,51231667276b9bf24aa174d7bc5e4fc55bbf50581c51840b67609ee1241d3520,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,9163bb449bb6d0b6b06ff0f51df3fb274d78d7a6b6a69963fd8403f17e2b518b,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,202,D0_vs_D0,10000,16,0.011678910814225674,01b3833d1e53ba0aa68e37813254cd505427f9b7253f49fd2b41caccda6e41e8,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.003644885029643774,0.65,0.004601966589689255,0.007219093898311249,0.0038949879817664623,-0.0002501029521226883,rbf,4.131001949310303,shared_main_reference,100,4a773b1bfd6ffffb861e0d81d7130c039757b0aeb807e2157262117838c09426,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,580dbb3cc4d8928186cae4c8623268022dc567d8620750872b01a20d9fd59284,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,202,D1_vs_D0,10000,16,0.011678910814225674,01b3833d1e53ba0aa68e37813254cd505427f9b7253f49fd2b41caccda6e41e8,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.02742733806371689,0.05,0.008042069151997566,0.011264009959995746,0.0038949879817664623,0.023532350081950426,rbf,4.131001949310303,shared_main_reference,100,4a773b1bfd6ffffb861e0d81d7130c039757b0aeb807e2157262117838c09426,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,580dbb3cc4d8928186cae4c8623268022dc567d8620750872b01a20d9fd59284,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,202,D1_vs_D1,10000,16,0.011678910814225674,01b3833d1e53ba0aa68e37813254cd505427f9b7253f49fd2b41caccda6e41e8,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.004145090933889151,0.5,0.0039712656289339066,0.006630318239331245,0.0038949879817664623,0.0002501029521226883,rbf,4.131001949310303,shared_main_reference,100,4a773b1bfd6ffffb861e0d81d7130c039757b0aeb807e2157262117838c09426,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,580dbb3cc4d8928186cae4c8623268022dc567d8620750872b01a20d9fd59284,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,202,pair_shuffled,10000,16,0.011678910814225674,01b3833d1e53ba0aa68e37813254cd505427f9b7253f49fd2b41caccda6e41e8,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.03467230126261711,0.05,0.0059659178368747234,0.009979190304875367,0.0038949879817664623,0.03077731328085065,rbf,4.131001949310303,shared_main_reference,100,4a773b1bfd6ffffb861e0d81d7130c039757b0aeb807e2157262117838c09426,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,580dbb3cc4d8928186cae4c8623268022dc567d8620750872b01a20d9fd59284,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,203,D0_vs_D0,10000,16,0.011655203066766262,e1e4d1dd4600d6b768c48c061d3feed00be804bf288448f708d47c4fac150fae,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.0038217129185795784,0.75,0.004050389863550663,0.005151311587542296,0.004176492569968104,-0.00035477965138852596,rbf,4.172464370727539,shared_main_reference,100,29ab8f3d0554d4164feb919b9ac4eb4d76e2ff64e8b845b66d35e01c1849d87e,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,968ab67f049f6505bd41afd5fe00e69282f40c9bdbadbada02abb55f42cec7d4,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,203,D1_vs_D0,10000,16,0.011655203066766262,e1e4d1dd4600d6b768c48c061d3feed00be804bf288448f708d47c4fac150fae,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.022071460261940956,0.05,0.007209178060293198,0.009175928495824333,0.004176492569968104,0.017894967691972852,rbf,4.172464370727539,shared_main_reference,100,29ab8f3d0554d4164feb919b9ac4eb4d76e2ff64e8b845b66d35e01c1849d87e,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,968ab67f049f6505bd41afd5fe00e69282f40c9bdbadbada02abb55f42cec7d4,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,203,D1_vs_D1,10000,16,0.011655203066766262,e1e4d1dd4600d6b768c48c061d3feed00be804bf288448f708d47c4fac150fae,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.00453127222135663,0.45,0.004066830966621637,0.006692489748820662,0.004176492569968104,0.00035477965138852596,rbf,4.172464370727539,shared_main_reference,100,29ab8f3d0554d4164feb919b9ac4eb4d76e2ff64e8b845b66d35e01c1849d87e,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,968ab67f049f6505bd41afd5fe00e69282f40c9bdbadbada02abb55f42cec7d4,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,16,203,pair_shuffled,10000,16,0.011655203066766262,e1e4d1dd4600d6b768c48c061d3feed00be804bf288448f708d47c4fac150fae,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.03581172972917557,0.05,0.005805106833577156,0.008670784533023826,0.004176492569968104,0.03163523715920746,rbf,4.172464370727539,shared_main_reference,100,29ab8f3d0554d4164feb919b9ac4eb4d76e2ff64e8b845b66d35e01c1849d87e,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,968ab67f049f6505bd41afd5fe00e69282f40c9bdbadbada02abb55f42cec7d4,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,32,201,D0_vs_D0,10000,16,0.007700651418417692,b21bfe905fbc2f0bb2ed71eceaf33728a14e5d3cfd696eebb685f0ae2df24ef3,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.002001690911129117,0.75,0.002757791895419359,0.004677647026255725,0.0023643875028938055,-0.0003626965917646885,rbf,4.766526699066162,shared_main_reference,100,18865bee202c1628763d25e73f0b7a58319d7c01180100ec8370e284f6748cfd,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,561c2e9d26eda75389c4b7cba5529003270bfc8f2a447a60a328a8ee9ab1d3c1,completed
present80_projected_mmd_full,present80_rkmp_controls_v1,present80_rkmp_controls_v1,analysis,PRESENT-80,8,32,201,D1_vs_D0,10000,16,0.007700651418417692,b21bfe905fbc2f0bb2ed71eceaf33728a14e5d3cfd696eebb685f0ae2df24ef3,e17494764a0b70d71507941c0870a216154a356e6eed2a4bcdcd75a1fdd00e85,,0.03636503592133522,0.05,0.007065013982355595,0.0114405769854784,0.0023643875028938055,0.034000648418441415,rbf,4.766526699066162,shared_main_reference,100,18865bee202c1628763d25e73f0b7a58319d7c01180100ec8370e284f6748cfd,771e89cf815df46c8da5ad2ee77b8821252e3e42ae1a5eb861b2a9d4c267d94a,561c2e9d26eda75389c4b7cba5529003270bfc8f2a447a60a328a8ee9ab1d3c1,completed
